TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3137619,0.0,155760.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J730GM Build/NRD90M
3137611,0.0,141584.0,,,0.0,-23.0,,,,,100.0,NotFound,,,New,NotFound,225.0,13.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-K200 Build/MXB48T
3137615,0.0,205194.0,0.0,0.0,0.0,-23.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,13.0,417.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-K200 Build/MXB48T
3137641,0.0,272489.0,0.0,0.0,3.0,-23.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,13.0,417.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-K200 Build/MXB48T
3137595,-20.0,210022.0,,,-5.0,-29.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,13.0,266.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
3137639,0.0,83962.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,47.0,,Found,Found,225.0,,410.0,497.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,Blade V6 Build/LRX22G
3137657,-40.0,145217.0,,,0.0,0.0,,,,,100.0,NotFound,18.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,ALE-L23 Build/HuaweiALE-L23
3141092,0.0,122787.0,,,2.0,0.0,,,,,100.0,Found,,-300.0,New,NotFound,166.0,,193.0,600.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3137736,-5.0,88672.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3137707,-5.0,67228.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3137706,-5.0,46765.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3137720,-5.0,69090.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3137735,-10.0,46801.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3137779,-35.0,497375.0,,,12.0,-24.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3137753,-40.0,102879.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,18.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,ALE-L23 Build/HuaweiALE-L23
3137775,-40.0,97781.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,18.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,ALE-L23 Build/HuaweiALE-L23
3137805,0.0,362331.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-T560 Build/KTU84P
3154921,0.0,188736.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,Lenovo K33b36 Build/MMB29M
3137841,-5.0,201986.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,315.0,,,,,,,,Found,Found,,chrome 57.0,,,,F,F,T,T,desktop,Windows
3141230,0.0,104926.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,12.0,214.0,533.0,,,,,,,,Found,Found,Android,chrome 62.0,32.0,801x480,match_status:2,T,F,T,T,mobile,
3137850,0.0,268643.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G900M Build/LRX21T
3141245,0.0,3067.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,12.0,214.0,533.0,,,,,,,,Found,Found,Android,chrome 62.0,32.0,801x480,match_status:2,T,F,T,T,mobile,
3137890,0.0,294958.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G925I Build/NRD90M
3137908,0.0,448686.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G925I Build/NRD90M
3137907,0.0,504387.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G925I Build/NRD90M
3137913,0.0,74976.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G925I Build/NRD90M
3137916,-5.0,215175.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3137919,-5.0,130670.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,24.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,Mi A1 Build/N2G47H
3137934,0.0,580108.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
3138064,0.0,258297.0,,,1.0,-100.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,417.0,561.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G930F Build/NRD90M
3151762,0.0,13722.0,0.0,0.0,0.0,-7.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,13.0,352.0,489.0,,,,,,,,Found,Found,Android,chrome 63.0,32.0,1280x720,match_status:2,T,F,T,T,mobile,
3138169,0.0,317019.0,,,-6.0,-17.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,345.0,561.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,Moto X Play Build/NPD26.48-24-1
3141658,-25.0,126988.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,325.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3138305,0.0,288878.0,,,5.0,-10.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,345.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,Moto X Play Build/NPD26.48-24-1
3138342,0.0,133484.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,mobile safari 10.0,,,,F,F,T,T,mobile,
3152002,0.0,111096.0,0.0,0.0,-3.0,-7.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,chrome 58.0 for android,,,,F,F,T,T,mobile,SM-G531H Build/LMY48B
3155485,-20.0,290740.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,469.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3145562,-5.0,337746.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,312.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:1,T,F,T,T,desktop,Windows
3152216,-5.0,176559.0,0.0,0.0,6.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,13.0,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3155632,0.0,208719.0,,,0.0,-33.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,Moto C Build/NRD90M.054
3138666,0.0,224518.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G610M Build/MMB29K
3138758,-5.0,143724.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3138731,-10.0,142176.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,safari generic,,,,F,T,T,F,desktop,
3138779,-5.0,308161.0,,,0.0,-8.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3138879,-5.0,118021.0,0.0,0.0,-8.0,-82.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,15.0,266.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,mobile,LG-D331 Build/LRX22G
3149214,-5.0,145295.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,,266.0,638.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3138980,-5.0,76962.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3142505,0.0,149760.0,,,9.0,-57.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,321.0,549.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3152707,0.0,88042.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-A520F Build/NRD90M
3139067,0.0,324392.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-A520F Build/NRD90M
3156076,-5.0,457693.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,15.0,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J105B Build/LMY47V
3156080,-5.0,280806.0,,,0.0,-10.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,315.0,,,,,,,,New,NotFound,,firefox,,,,F,F,T,T,desktop,rv:57.0
3139052,-15.0,265460.0,,,,,1.0,0.0,0.0,0.0,96.83000183105467,NotFound,52.0,,New,NotFound,,,,,255.0,41.0,IP_PROXY:ANONYMOUS,,524.0,215.0,Found,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3139121,0.0,34365.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,T,T,mobile,
3139102,-5.0,215124.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,218.0,15.0,410.0,634.0,,,,,,,,Found,Found,,samsung browser 6.2,,,,F,F,T,T,mobile,SAMSUNG SM-G925P Build/MMB29K
3139169,-5.0,252773.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,218.0,15.0,410.0,634.0,,,,,,,,Found,Found,,samsung browser 6.2,,,,F,F,T,T,mobile,SAMSUNG SM-G925P Build/MMB29K
3156199,0.0,334476.0,0.0,0.0,8.0,-30.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,13.0,266.0,563.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,HUAWEI G7-L03 Build/HuaweiG7-L03
3156195,0.0,120721.0,0.0,0.0,7.0,-30.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,13.0,266.0,563.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,HUAWEI G7-L03 Build/HuaweiG7-L03
3139358,-5.0,69527.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3139447,-20.0,109882.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,325.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
3153171,-5.0,62352.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3139464,-5.0,281073.0,,,,,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,T,T,desktop,Windows
3156541,-5.0,165740.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3139556,-5.0,168071.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3156518,-5.0,438133.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3139665,0.0,148748.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-K410 Build/LRX22G
3139688,-5.0,181339.0,0.0,0.0,5.0,-8.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3156626,-5.0,211465.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3139649,-5.0,180933.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,492.0,225.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3139722,-5.0,624077.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,Windows
3139851,-5.0,235229.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,mobile safari 9.0,,,,F,F,T,F,mobile,
3156949,0.0,98636.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,T,mobile,Moto G (4) Build/NPJS25.93-14-13
3139904,-5.0,147746.0,,,4.0,-9.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,other,,,,F,F,T,F,mobile,LG-H542 Build/LRX22G
3139971,0.0,223010.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,139.0,,,,,,,,New,NotFound,,chrome 58.0 for android,,,,F,F,T,T,mobile,moto
3140059,-5.0,245620.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 50.0 for android,,,,F,F,T,F,mobile,SM-J500M Build/MMB29M
3157055,0.0,118798.0,,,11.0,-24.0,,,,,100.0,NotFound,,,New,NotFound,225.0,13.0,266.0,563.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
3157147,0.0,193390.0,,,6.0,-10.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J320M Build/LMY47V
3140258,0.0,124474.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G935F Build/MMB29K
3140269,-20.0,214294.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3140262,0.0,351871.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,T,T,mobile,
3140296,-5.0,156369.0,0.0,0.0,-3.0,-21.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,345.0,507.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,T,desktop,Windows
3140375,-5.0,94871.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,548.0,161.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3140402,0.0,209387.0,,,0.0,-24.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,T,T,mobile,
3140382,0.0,321245.0,0.0,0.0,0.0,-24.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,417.0,507.0,,,,,,,,Found,Found,,mobile safari 10.0,,,,F,F,T,T,mobile,
3140343,-5.0,153872.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,559.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3140373,0.0,213831.0,,,,,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,574.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
3140403,0.0,257206.0,,,5.0,-7.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,HTC Desire 626s Build/LMY47O
3157369,-20.0,177517.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3140398,-5.0,81829.0,0.0,0.0,-6.0,-21.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,345.0,507.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,T,desktop,Windows
3140383,-20.0,45023.0,,,-5.0,-8.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3140387,-5.0,93153.0,0.0,0.0,-2.0,-21.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,345.0,507.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,T,desktop,Windows
3140464,-5.0,118093.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,494.0,595.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3140419,-20.0,153992.0,,,-4.0,-8.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3140511,0.0,210856.0,0.0,0.0,,,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 58.0 for android,,,,F,F,T,T,mobile,Moto G Play Build/MPIS24.241-15.3-7
3140449,-5.0,341130.0,0.0,0.0,0.0,-21.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,345.0,507.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,T,desktop,Windows
3140423,-10.0,83337.0,0.0,0.0,-2.0,-21.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,345.0,507.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,T,desktop,Windows
3140445,0.0,83088.0,0.0,0.0,0.0,-24.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,417.0,507.0,,,,,,,,Found,Found,,mobile safari 10.0,,,,F,F,T,T,mobile,
3140548,-10.0,60798.0,0.0,0.0,-3.0,-21.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,345.0,507.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,T,desktop,Windows
3140546,-20.0,89596.0,,,-2.0,-8.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3140486,-20.0,196404.0,,,-2.0,-8.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3154237,-5.0,325217.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3140536,0.0,139903.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,193.0,521.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
3140513,-20.0,248069.0,,,-2.0,-8.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3140553,-5.0,159102.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,595.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3140549,-20.0,306664.0,,,-2.0,-8.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3154248,0.0,169103.0,,,13.0,-27.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G955F Build/NRD90M
3157612,-5.0,201849.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3157627,-5.0,31796.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3140589,-15.0,139243.0,,,3.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,other,,,,F,F,T,T,mobile,MOT-A6020l37 Build/LMY47V
3140648,0.0,551955.0,,,0.0,0.0,,,0.0,0.0,94.12000274658205,NotFound,,-360.0,New,NotFound,225.0,,266.0,325.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
3140636,0.0,76962.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
3140701,-5.0,89631.0,0.0,0.0,0.0,-24.0,,,0.0,0.0,100.0,NotFound,24.0,,Found,Found,225.0,,417.0,507.0,,,,,,,,Found,Found,,mobile safari 10.0,,,,F,F,T,T,mobile,
3144339,-5.0,186002.0,0.0,0.0,11.0,-50.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,13.0,122.0,222.0,,,,,,,,Found,Found,Windows 10,firefox,24.0,1366x768,match_status:2,T,F,T,F,desktop,rv:57.0
3140696,0.0,258417.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,270.0,417.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,XT1563 Build/MPDS24.107-52-5
3140759,-15.0,282204.0,,,2.0,-12.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,417.0,561.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,HTC Desire 10 lifestyle Build/MMB29M
3154581,0.0,13933.0,0.0,0.0,0.0,-7.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,13.0,352.0,489.0,,,,,,,,Found,Found,Android,chrome 63.0,32.0,1280x720,match_status:2,T,F,T,T,mobile,
3140877,0.0,144128.0,,,-3.0,-27.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,384.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,TA-1027 Build/N2G47H
3140898,-20.0,354247.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,139.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
